Round,FirmID,Price,Quantity,Profit
35,1,7.2,670.0000000006701,3484
35,2,7.1,700.0000000007002,3570
36,1,7.1,700.0000000007002,3570
36,2,7.2,670.0000000006701,3484
37,1,7.0,710.00000000071,3550
37,2,7.1,680.0000000006802,3468
38,1,7.0,710.00000000071,3550
38,2,7.1,680.0000000006802,3468
39,1,7.0,720.0000000007201,3600
39,2,7.2,660.0000000006601,3432
40,1,7.1,700.0000000007002,3570
40,2,7.2,670.0000000006701,3484
41,1,7.05,700.0000000007001,3535
41,2,7.1,685.0000000006852,3493
42,1,7.0,730.00000000073,3650
42,2,7.3,640.0000000006402,3392
43,1,7.05,710.0000000007101,3585
43,2,7.2,665.0000000006651,3458
44,1,7.1,700.0000000007002,3570
44,2,7.2,670.0000000006701,3484
45,1,7.05,710.0000000007101,3585
45,2,7.2,665.0000000006651,3458
46,1,7.1,700.0000000007002,3570
46,2,7.2,670.0000000006701,3484
47,1,7.05,710.0000000007101,3585
47,2,7.2,665.0000000006651,3458
48,1,7.05,720.0000000007201,3636
48,2,7.3,645.0000000006452,3418
49,1,7.05,710.0000000007101,3585
49,2,7.2,665.0000000006651,3458
50,1,7.1,700.0000000007002,3570
50,2,7.2,670.0000000006701,3484
51,1,7.05,720.0000000007201,3636
51,2,7.3,645.0000000006452,3418
52,1,7.05,730.0000000007301,3686
52,2,7.4,625.000000000625,3375
53,1,7.05,710.0000000007101,3585
53,2,7.2,665.0000000006651,3458
54,1,7.1,710.0000000007101,3621
54,2,7.3,650.0000000006502,3445
55,1,7.05,720.0000000007201,3636
55,2,7.3,645.0000000006452,3418
56,1,7.05,720.0000000007201,3636
56,2,7.3,645.0000000006452,3418
57,1,7.05,710.0000000007101,3585
57,2,7.2,665.0000000006651,3458
58,1,7.05,720.0000000007201,3636
58,2,7.3,645.0000000006452,3418
59,1,7.05,720.0000000007201,3636
59,2,7.3,645.0000000006452,3418
60,1,7.1,700.0000000007002,3570
60,2,7.2,670.0000000006701,3484
61,1,7.1,700.0000000007002,3570
61,2,7.2,670.0000000006701,3484
62,1,7.15,690.0000000006901,3553
62,2,7.2,675.0000000006751,3510
63,1,7.1,690.0000000006901,3519
63,2,7.1,690.0000000006901,3519
64,1,7.1,700.0000000007002,3570
64,2,7.2,670.0000000006701,3484
65,1,7.05,720.0000000007201,3636
65,2,7.3,645.0000000006452,3418
66,1,7.1,700.0000000007002,3570
66,2,7.2,670.0000000006701,3484
67,1,7.0,720.0000000007201,3600
67,2,7.2,660.0000000006601,3432
68,1,7.1,690.0000000006901,3519
68,2,7.1,690.0000000006901,3519
69,1,7.0,720.0000000007201,3600
69,2,7.2,660.0000000006601,3432
70,1,7.05,710.0000000007101,3585
70,2,7.2,665.0000000006651,3458
71,1,7.02,711.0000000007113,3569
71,2,7.15,672.0000000006719,3460
72,1,7.08,699.0000000006991,3550
72,2,7.15,678.000000000678,3491
73,1,7.03,714.000000000714,3591
73,2,7.2,663.0000000006631,3447
74,1,7.06,700.0000000007003,3542
74,2,7.12,682.0000000006819,3491
75,1,7.04,710.00000000071,3578
75,2,7.18,668.0000000006681,3460
76,1,7.07,711.0000000007111,3604
76,2,7.25,657.0000000006571,3449
77,1,7.09,697.0000000006971,3547
77,2,7.15,679.000000000679,3496
78,1,7.08,694.000000000694,3525
78,2,7.1,688.0000000006883,3508
79,1,7.06,708.0000000007083,3582
79,2,7.2,666.000000000666,3463
