Round,FirmID,Price,Quantity,Profit
66,2,6.0,820.0000000008201,3280
67,1,6.1,760.0000000007602,3116
67,2,5.8,850.00000000085,3230
68,1,6.1,760.0000000007602,3116
68,2,5.8,850.00000000085,3230
69,1,6.2,740.0000000007401,3108
69,2,5.8,860.00000000086,3268
70,1,6.1,780.0000000007802,3198
70,2,6.0,810.00000000081,3240
71,1,6.1,780.0000000007802,3198
71,2,6.0,810.00000000081,3240
72,1,6.1,760.0000000007602,3116
72,2,5.8,850.00000000085,3230
73,1,6.1,770.0000000007702,3157
73,2,5.9,830.0000000008299,3237
74,1,6.1,770.0000000007702,3157
74,2,5.9,830.0000000008299,3237
75,1,6.1,770.0000000007702,3157
75,2,5.9,830.0000000008299,3237
76,1,6.1,780.0000000007802,3198
76,2,6.0,810.00000000081,3240
77,1,6.1,770.0000000007702,3157
77,2,5.9,830.0000000008299,3237
78,1,6.1,760.0000000007602,3116
78,2,5.8,850.00000000085,3230
79,1,6.1,770.0000000007702,3157
79,2,5.9,830.0000000008299,3237
